resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
24332,1016,807,4,27,7,7,7,7,6,69,\N,\N,57,7,01:16.0,206.587,11
24333,1016,842,9,10,5,8,8,8,4,69,\N,\N,51,10,01:16.2,206.147,11
24334,1016,840,211,18,17,9,9,9,2,69,\N,\N,47,8,01:16.0,206.456,11
24335,1016,826,5,26,10,10,10,10,1,69,\N,\N,44,11,01:16.2,206.036,11
24336,1016,832,1,55,11,11,11,11,0,69,\N,\N,37,15,01:16.5,205.301,11
24337,1016,815,211,11,15,12,12,12,0,69,\N,\N,61,13,01:16.3,205.723,11
24338,1016,841,51,99,12,13,13,13,0,69,\N,\N,69,14,01:16.4,205.586,11
24339,1016,154,210,8,14,14,14,14,0,69,\N,\N,60,12,01:16.2,205.909,11
24340,1016,8,51,7,16,15,15,15,0,69,\N,\N,60,6,01:15.4,208.101,11
24341,1016,847,3,63,18,16,16,16,0,68,\N,\N,58,17,01:17.2,203.254,12
24342,1016,825,210,20,0,17,17,17,0,68,\N,\N,41,19,01:17.3,203.075,12
24343,1016,9,3,88,19,18,18,18,0,67,\N,\N,64,18,01:17.3,203.139,13
24344,1016,848,5,23,13,\N,R,19,0,59,\N,\N,47,16,01:17.2,203.491,130
24345,1016,846,1,4,8,\N,R,20,0,8,\N,\N,4,20,01:18.0,201.217,22
24346,1017,1,131,44,1,1,1,1,25,53,24:31.2,5071198,53,2,01:32.8,226.717,1
24347,1017,822,131,77,2,2,2,2,18,53,18.056,5089254,43,3,01:33.6,224.725,1
24348,1017,844,6,16,3,3,3,3,15,53,18.985,5090183,40,4,01:33.8,224.146,1
24349,1017,830,9,33,4,4,4,4,12,53,34.905,5106103,38,5,01:34.2,223.351,1
24350,1017,20,6,5,7,5,5,5,11,53,+1:02.796,5133994,53,1,01:32.7,226.775,1
24351,1017,832,1,55,6,6,6,6,8,53,+1:35.462,5166660,52,6,01:34.6,222.408,1
24352,1017,8,51,7,12,7,7,7,6,52,\N,\N,47,8,01:34.9,221.677,11
24353,1017,807,4,27,13,8,8,8,4,52,\N,\N,46,10,01:35.0,221.497,11
24354,1017,846,1,4,5,9,9,9,2,52,\N,\N,45,7,01:34.8,221.955,11
24355,1017,842,9,10,9,10,10,10,1,52,\N,\N,47,15,01:35.2,220.922,11
24356,1017,817,4,3,8,11,11,11,0,52,\N,\N,42,14,01:35.2,221.032,11
24357,1017,815,211,11,14,12,12,12,0,52,\N,\N,42,11,01:35.0,221.348,11
24358,1017,840,211,18,17,13,13,13,0,52,\N,\N,44,9,01:34.9,221.558,11
24359,1017,826,5,26,19,14,14,14,0,52,\N,\N,43,16,01:35.2,220.857,11
24360,1017,848,5,23,11,15,15,15,0,52,\N,\N,51,12,01:35.0,221.313,11
24361,1017,841,51,99,10,16,16,16,0,52,\N,\N,50,13,01:35.1,221.113,11
24362,1017,825,210,20,15,17,17,17,0,52,\N,\N,50,18,01:35.7,219.78,11
24363,1017,9,3,88,18,18,18,18,0,51,\N,\N,50,20,01:36.6,217.696,12
24364,1017,847,3,63,20,19,19,19,0,51,\N,\N,51,19,01:35.8,219.463,12
24365,1017,154,210,8,16,20,20,20,0,44,\N,\N,42,17,01:35.7,219.782,31
24366,1018,830,9,33,2,1,1,1,26,71,22:01.8,4921822,60,1,01:07.5,230.378,1
24367,1018,844,6,16,1,2,2,2,18,71,2.724,4924546,58,3,01:08.0,228.62,1
24368,1018,822,131,77,3,3,3,3,15,71,18.96,4940782,53,7,01:08.6,226.716,1
24369,1018,20,6,5,9,4,4,4,12,71,19.61,4941432,62,2,01:07.7,229.694,1
24370,1018,1,131,44,4,5,5,5,10,71,22.805,4944627,69,5,01:08.0,228.432,1
24371,1018,846,1,4,5,6,6,6,8,70,\N,\N,69,8,01:08.7,226.274,11
24372,1018,842,9,10,8,7,7,7,6,70,\N,\N,63,9,01:08.8,225.974,11
24373,1018,832,1,55,19,8,8,8,4,70,\N,\N,53,6,01:08.1,228.207,11
24374,1018,8,51,7,6,9,9,9,2,70,\N,\N,57,15,01:09.1,224.876,11
24375,1018,841,51,99,7,10,10,10,1,70,\N,\N,57,13,01:09.1,225.12,11
24376,1018,815,211,11,13,11,11,11,0,70,\N,\N,67,14,01:09.1,225.087,11
24377,1018,817,4,3,12,12,12,12,0,70,\N,\N,65,4,01:08.0,228.536,11
24378,1018,807,4,27,15,13,13,13,0,70,\N,\N,59,16,01:09.2,224.48,11
24379,1018,840,211,18,14,14,14,14,0,70,\N,\N,57,17,01:09.3,224.35,11
24380,1018,848,5,23,18,15,15,15,0,70,\N,\N,59,11,01:08.9,225.463,11
24381,1018,154,210,8,11,16,16,16,0,70,\N,\N,56,12,01:09.0,225.329,11
24382,1018,826,5,26,16,17,17,17,0,70,\N,\N,58,18,01:09.5,223.672,11
24383,1018,847,3,63,0,18,18,18,0,69,\N,\N,52,19,01:09.9,222.303,12
24384,1018,825,210,20,10,19,19,19,0,69,\N,\N,69,10,01:08.9,225.604,12
24385,1018,9,3,88,17,20,20,20,0,68,\N,\N,55,20,01:11.0,219.051,13
24386,1019,1,131,44,2,1,1,1,26,52,21:08.5,4868452,52,1,01:27.4,242.735,1
24387,1019,822,131,77,1,2,2,2,18,52,24.928,4893380,47,2,01:27.4,242.633,1
24388,1019,844,6,16,3,3,3,3,15,52,30.117,4898569,47,5,01:29.3,237.452,1
24389,1019,842,9,10,5,4,4,4,12,52,34.692,4903144,48,8,01:29.5,236.839,1
24390,1019,830,9,33,4,5,5,5,10,52,39.458,4907910,45,4,01:29.3,237.561,1
24391,1019,832,1,55,13,6,6,6,8,52,53.639,4922091,50,11,01:29.8,236.277,1
24392,1019,817,4,3,7,7,7,7,6,52,54.401,4922853,50,9,01:29.6,236.628,1
24393,1019,8,51,7,12,8,8,8,4,52,+1:05.540,4933992,51,14,01:30.0,235.551,1
24394,1019,826,5,26,17,9,9,9,2,52,+1:06.720,4935172,51,12,01:29.9,235.875,1
24395,1019,807,4,27,10,10,10,10,1,52,+1:12.733,4941185,51,13,01:29.9,235.773,1
24396,1019,846,1,4,8,11,11,11,0,52,+1:14.281,4942733,50,10,01:29.6,236.596,1
24397,1019,848,5,23,9,12,12,12,0,52,+1:15.617,4944069,46,15,01:30.9,233.378,1
24398,1019,840,211,18,18,13,13,13,0,52,+1:21.086,4949538,49,6,01:29.4,237.248,1
24399,1019,847,3,63,19,14,14,14,0,51,\N,\N,50,16,01:31.0,233.017,11
24400,1019,9,3,88,20,15,15,15,0,51,\N,\N,50,17,01:31.5,231.754,11
24401,1019,20,6,5,6,16,16,16,0,51,\N,\N,46,3,01:28.7,239.004,11
24402,1019,815,211,11,15,17,17,17,0,51,\N,\N,50,7,01:29.5,237.072,11
24403,1019,841,51,99,11,\N,R,18,0,18,\N,\N,17,18,01:32.5,229.36,20
24404,1019,154,210,8,14,\N,R,19,0,9,\N,\N,4,20,01:34.4,224.775,4
24405,1019,825,210,20,16,\N,R,20,0,6,\N,\N,5,19,01:33.4,227.001,4
24406,1020,830,9,33,2,1,1,1,26,64,44:31.3,6271275,61,1,01:16.6,214.839,1
24407,1020,20,6,5,20,2,2,2,18,64,7.333,6278608,63,2,01:16.8,214.423,1
24408,1020,826,5,26,14,3,3,3,15,64,8.305,6279580,61,6,01:17.7,211.9,1
24409,1020,840,211,18,15,4,4,4,12,64,8.966,6280241,61,8,01:17.8,211.566,1
24410,1020,832,1,55,7,5,5,5,10,64,9.583,6280858,63,9,01:17.8,211.538,1
24411,1020,848,5,23,16,6,6,6,8,64,10.052,6281327,63,10,01:17.8,211.514,1
24412,1020,154,210,8,6,7,7,7,6,64,16.838,6288113,55,7,01:17.7,211.797,1
24413,1020,825,210,20,12,8,8,8,4,64,18.765,6290040,62,5,01:17.5,212.45,1
24414,1020,1,131,44,1,9,9,9,2,64,19.667,6290942,64,12,01:18.8,208.935,1
24415,1020,9,3,88,18,10,10,10,1,64,24.987,6296262,63,13,01:19.1,208.271,1
24416,1020,847,3,63,17,11,11,11,0,64,26.404,6297679,60,3,01:17.5,212.51,1
24417,1020,8,51,7,5,12,12,12,0,64,42.214,6313489,60,15,01:19.6,206.96,1
24418,1020,841,51,99,11,13,13,13,0,64,43.849,6315124,60,14,01:19.3,207.646,1
24419,1020,842,9,10,4,14,14,14,0,61,\N,\N,56,4,01:17.5,212.483,4
24420,1020,822,131,77,3,\N,R,15,0,56,\N,\N,54,11,01:18.3,210.374,3
24421,1020,807,4,27,9,\N,R,16,0,39,\N,\N,18,17,01:29.6,183.826,3
24422,1020,844,6,16,10,\N,R,17,0,27,\N,\N,17,16,01:27.7,187.764,3
24423,1020,846,1,4,19,\N,R,18,0,25,\N,\N,16,18,01:31.1,180.788,75
24424,1020,817,4,3,13,\N,R,19,0,13,\N,\N,10,19,01:32.7,177.719,43
24425,1020,815,211,11,8,\N,R,20,0,1,\N,\N,\N,0,\N,\N,20
24426,1021,1,131,44,3,1,1,1,25,70,35:03.8,5703796,60,2,01:18.5,200.84,1
24427,1021,830,9,33,1,2,2,2,19,70,17.796,5721592,69,1,01:17.1,204.552,1
24428,1021,20,6,5,5,3,3,3,15,70,+1:01.433,5765229,65,4,01:19.8,197.673,1
24429,1021,844,6,16,4,4,4,4,12,70,+1:05.250,5769046,49,5,01:20.5,195.937,1
24430,1021,832,1,55,8,5,5,5,10,69,\N,\N,66,10,01:21.0,194.706,11
24431,1021,842,9,10,6,6,6,6,8,69,\N,\N,65,12,01:21.0,194.602,11
24432,1021,8,51,7,10,7,7,7,6,69,\N,\N,65,9,01:20.9,195,11
24433,1021,822,131,77,2,8,8,8,4,69,\N,\N,59,3,01:19.3,198.807,11
24434,1021,846,1,4,7,9,9,9,2,69,\N,\N,65,13,01:21.2,194.26,11
24435,1021,848,5,23,12,10,10,10,1,69,\N,\N,65,7,01:20.6,195.626,11
24436,1021,815,211,11,16,11,11,11,0,69,\N,\N,47,15,01:21.7,192.962,11
